crypto,open_price,high_price,low_price,close_price,volume,timestamp
BTCUSDT,12968.84,13027.69,12720.08,12923.07,50386.999841,2020-10-23 03:30:00
BTCUSDT,12923.06,13166.73,12870.0,13111.73,35952.20907,2020-10-24 03:30:00
BTCUSDT,13111.73,13350.0,12888.0,13028.83,38481.579504,2020-10-25 03:30:00
BTCUSDT,13029.64,13238.81,12765.0,13052.19,60951.672986,2020-10-26 03:30:00
BTCUSDT,13052.15,13789.29,13019.87,13636.17,80811.01945,2020-10-27 03:30:00
BTCUSDT,13636.16,13859.48,12888.0,13266.4,94440.561226,2020-10-28 03:30:00
BTCUSDT,13266.4,13642.91,12920.77,13455.7,74872.602132,2020-10-29 03:30:00
BTCUSDT,13455.69,13669.98,13115.0,13560.1,70657.778881,2020-10-30 03:30:00
BTCUSDT,13560.1,14100.0,13411.5,13791.0,67339.238515,2020-10-31 03:30:00
BTCUSDT,13791.0,13895.0,13603.0,13761.5,36285.648526,2020-11-01 03:30:00
BTCUSDT,13761.49,13830.0,13195.05,13549.37,64566.421908,2020-11-02 03:30:00
BTCUSDT,13549.63,14066.11,13284.99,14023.53,74115.630787,2020-11-03 03:30:00
BTCUSDT,14023.53,14259.0,13525.0,14144.01,93016.988262,2020-11-04 03:30:00
BTCUSDT,14144.01,15750.0,14093.56,15590.02,143741.522673,2020-11-05 03:30:00
BTCUSDT,15590.02,15960.0,15166.0,15579.92,122618.197695,2020-11-06 03:30:00
BTCUSDT,15579.93,15753.52,14344.22,14818.3,101431.206553,2020-11-07 03:30:00
BTCUSDT,14818.3,15650.0,14703.88,15475.1,65547.178574,2020-11-08 03:30:00
BTCUSDT,15475.1,15840.0,14805.54,15328.41,108976.334134,2020-11-09 03:30:00
BTCUSDT,15328.41,15460.0,15072.46,15297.21,61681.919606,2020-11-10 03:30:00
BTCUSDT,15297.21,15965.0,15272.68,15684.24,78469.746458,2020-11-11 03:30:00
BTCUSDT,15684.25,16340.7,15440.64,16291.86,102196.356592,2020-11-12 03:30:00
BTCUSDT,16291.85,16480.0,15952.35,16320.7,75691.881014,2020-11-13 03:30:00
BTCUSDT,16320.04,16326.99,15670.0,16070.45,59116.347179,2020-11-14 03:30:00
BTCUSDT,16069.56,16180.0,15774.72,15957.0,43596.841513,2020-11-15 03:30:00
BTCUSDT,15957.0,16880.0,15864.0,16713.57,81300.675924,2020-11-16 03:30:00
BTCUSDT,16713.08,17858.82,16538.0,17659.38,115221.403102,2020-11-17 03:30:00
BTCUSDT,17659.38,18476.93,17214.45,17776.12,149019.788134,2020-11-18 03:30:00
BTCUSDT,17777.75,18179.8,17335.65,17802.82,93009.561008,2020-11-19 03:30:00
BTCUSDT,17802.81,18815.22,17740.04,18655.67,88423.018489,2020-11-20 03:30:00
BTCUSDT,18655.66,18965.9,18308.58,18703.8,75577.458394,2020-11-21 03:30:00
BTCUSDT,18703.8,18750.0,17610.86,18414.43,81645.737778,2020-11-22 03:30:00
BTCUSDT,18413.88,18766.0,18000.0,18368.0,82961.506093,2020-11-23 03:30:00
BTCUSDT,18368.01,19418.97,18018.0,19160.01,113581.509241,2020-11-24 03:30:00
BTCUSDT,19160.0,19484.21,18500.27,18719.11,93266.576887,2020-11-25 03:30:00
BTCUSDT,18718.83,18915.03,16188.0,17149.47,181005.246693,2020-11-26 03:30:00
BTCUSDT,17149.47,17457.62,16438.08,17139.52,85297.024787,2020-11-27 03:30:00
BTCUSDT,17139.53,17880.49,16865.56,17719.85,64910.69997,2020-11-28 03:30:00
BTCUSDT,17719.84,18360.05,17517.0,18184.99,55329.016303,2020-11-29 03:30:00
BTCUSDT,18185.0,19863.16,18184.99,19695.87,115463.466888,2020-11-30 03:30:00
BTCUSDT,19695.87,19888.0,18001.12,18764.96,127698.762652,2020-12-01 03:30:00
BTCUSDT,18764.96,19342.0,18330.0,19204.09,75911.013478,2020-12-02 03:30:00
BTCUSDT,19204.08,19598.0,18867.2,19421.9,66689.391279,2020-12-03 03:30:00
BTCUSDT,19422.34,19527.0,18565.31,18650.52,71283.6682,2020-12-04 03:30:00
BTCUSDT,18650.51,19177.0,18500.0,19147.66,42922.748573,2020-12-05 03:30:00
BTCUSDT,19147.66,19420.0,18857.0,19359.4,37043.091861,2020-12-06 03:30:00
BTCUSDT,19358.67,19420.91,18902.88,19166.9,41372.296293,2020-12-07 03:30:00
BTCUSDT,19166.9,19294.84,18200.0,18324.11,61626.947614,2020-12-08 03:30:00
BTCUSDT,18324.11,18639.57,17650.0,18541.28,79585.553801,2020-12-09 03:30:00
BTCUSDT,18541.29,18557.32,17911.12,18254.63,52890.675094,2020-12-10 03:30:00
BTCUSDT,18254.81,18292.73,17572.33,18036.53,72610.724259,2020-12-11 03:30:00
BTCUSDT,18036.53,18948.66,18020.7,18808.69,49519.978432,2020-12-12 03:30:00
BTCUSDT,18808.69,19411.0,18711.12,19174.99,56560.821744,2020-12-13 03:30:00
BTCUSDT,19174.99,19349.0,19000.0,19273.14,47257.201294,2020-12-14 03:30:00
BTCUSDT,19273.69,19570.0,19050.0,19426.43,61834.366011,2020-12-15 03:30:00
BTCUSDT,19426.43,21560.0,19278.6,21335.52,114306.33557,2020-12-16 03:30:00
BTCUSDT,21335.52,23800.0,21230.0,22797.16,184882.476748,2020-12-17 03:30:00
BTCUSDT,22797.15,23285.18,22350.0,23107.39,79646.134315,2020-12-18 03:30:00
BTCUSDT,23107.39,24171.47,22750.0,23821.61,86045.064677,2020-12-19 03:30:00
BTCUSDT,23821.6,24295.0,23060.0,23455.52,76690.145685,2020-12-20 03:30:00
BTCUSDT,23455.54,24102.77,21815.0,22719.71,88030.297243,2020-12-21 03:30:00
BTCUSDT,22719.88,23837.1,22353.4,23810.79,87033.12616,2020-12-22 03:30:00
BTCUSDT,23810.79,24100.0,22600.0,23232.76,119047.259733,2020-12-23 03:30:00
BTCUSDT,23232.39,23794.43,22703.42,23729.2,69013.834252,2020-12-24 03:30:00
BTCUSDT,23728.99,24789.86,23433.6,24712.47,79519.943569,2020-12-25 03:30:00
BTCUSDT,24712.47,26867.03,24500.0,26493.39,97806.513386,2020-12-26 03:30:00
BTCUSDT,26493.4,28422.0,25700.0,26281.66,148455.586214,2020-12-27 03:30:00
BTCUSDT,26281.54,27500.0,26101.0,27079.41,79721.742496,2020-12-28 03:30:00
BTCUSDT,27079.42,27410.0,25880.0,27385.0,69411.592606,2020-12-29 03:30:00
BTCUSDT,27385.0,28996.0,27320.0,28875.54,95356.057826,2020-12-30 03:30:00
BTCUSDT,28875.55,29300.0,27850.0,28923.63,75508.505152,2020-12-31 03:30:00
BTCUSDT,28923.63,29600.0,28624.57,29331.69,54182.925011,2021-01-01 03:30:00
BTCUSDT,29331.7,33300.0,28946.53,32178.33,129993.873362,2021-01-02 03:30:00
BTCUSDT,32176.45,34778.11,31962.99,33000.05,120957.56675,2021-01-03 03:30:00
BTCUSDT,33000.05,33600.0,28130.0,31988.71,140899.88569,2021-01-04 03:30:00
BTCUSDT,31989.75,34360.0,29900.0,33949.53,116049.997038,2021-01-05 03:30:00
BTCUSDT,33949.53,36939.21,33288.0,36769.36,127139.20131,2021-01-06 03:30:00
BTCUSDT,36769.36,40365.0,36300.0,39432.28,132825.700437,2021-01-07 03:30:00
BTCUSDT,39432.48,41950.0,36500.0,40582.81,139789.957499,2021-01-08 03:30:00
BTCUSDT,40586.96,41380.0,38720.0,40088.22,75785.979675,2021-01-09 03:30:00
BTCUSDT,40088.22,41350.0,35111.11,38150.02,118209.544503,2021-01-10 03:30:00
BTCUSDT,38150.02,38264.74,30420.0,35404.47,251156.138287,2021-01-11 03:30:00
BTCUSDT,35410.37,36628.0,32531.0,34051.24,133948.151996,2021-01-12 03:30:00
BTCUSDT,34049.15,37850.0,32380.0,37371.38,124477.914938,2021-01-13 03:30:00
BTCUSDT,37371.38,40100.0,36701.23,39144.5,102950.389421,2021-01-14 03:30:00
BTCUSDT,39145.21,39747.76,34408.0,36742.22,118300.920916,2021-01-15 03:30:00
BTCUSDT,36737.43,37950.0,35357.8,35994.98,86348.431508,2021-01-16 03:30:00
BTCUSDT,35994.98,36852.5,33850.0,35828.61,80157.727384,2021-01-17 03:30:00
BTCUSDT,35824.99,37469.83,34800.0,36631.27,70698.11875,2021-01-18 03:30:00
BTCUSDT,36622.46,37850.0,35844.06,35891.49,79611.307769,2021-01-19 03:30:00
BTCUSDT,35901.94,36415.31,33400.0,35468.23,89368.422918,2021-01-20 03:30:00
BTCUSDT,35468.23,35600.0,30071.0,30850.13,135004.076658,2021-01-21 03:30:00
BTCUSDT,30851.99,33826.53,28850.0,32945.17,142971.684049,2021-01-22 03:30:00
BTCUSDT,32950.0,33456.0,31390.16,32078.0,64595.287675,2021-01-23 03:30:00
BTCUSDT,32078.0,33071.0,30900.0,32259.9,57978.037966,2021-01-24 03:30:00
BTCUSDT,32259.45,34875.0,31910.0,32254.2,88499.226921,2021-01-25 03:30:00
BTCUSDT,32254.19,32921.88,30837.37,32467.77,84972.20691,2021-01-26 03:30:00
BTCUSDT,32464.01,32557.29,29241.72,30366.15,95911.961711,2021-01-27 03:30:00
BTCUSDT,30362.19,33783.98,29842.1,33364.86,92621.145617,2021-01-28 03:30:00
BTCUSDT,33368.18,38531.9,31915.4,34252.2,231827.005626,2021-01-29 03:30:00
BTCUSDT,34246.28,34933.0,32825.0,34262.88,84889.68134,2021-01-30 03:30:00
BTCUSDT,34262.89,34342.69,32171.67,33092.98,68742.280384,2021-01-31 03:30:00
BTCUSDT,33092.97,34717.27,32296.16,33526.37,82718.276882,2021-02-01 03:30:00
BTCUSDT,33517.09,35984.33,33418.0,35466.24,78056.65988,2021-02-02 03:30:00
BTCUSDT,35472.71,37662.63,35362.38,37618.87,80784.333663,2021-02-03 03:30:00
BTCUSDT,37620.26,38708.27,36161.95,36936.66,92080.735898,2021-02-04 03:30:00
BTCUSDT,36936.65,38310.12,36570.0,38290.24,66681.334275,2021-02-05 03:30:00
BTCUSDT,38289.32,40955.51,38215.94,39186.94,98757.311183,2021-02-06 03:30:00
BTCUSDT,39181.01,39700.0,37351.0,38795.69,84363.679763,2021-02-07 03:30:00
BTCUSDT,38795.69,46794.45,37988.89,46374.87,138597.536914,2021-02-08 03:30:00
BTCUSDT,46374.86,48142.19,44961.09,46420.42,115499.861712,2021-02-09 03:30:00
BTCUSDT,46420.42,47310.0,43727.0,44807.58,97154.1822,2021-02-10 03:30:00
BTCUSDT,44807.58,48678.9,43994.02,47969.51,89561.081454,2021-02-11 03:30:00
BTCUSDT,47968.66,48985.8,46125.0,47287.6,85870.035697,2021-02-12 03:30:00
BTCUSDT,47298.15,48150.0,46202.53,47153.69,63768.097399,2021-02-13 03:30:00
BTCUSDT,47156.78,49707.43,47014.17,48577.79,73735.475533,2021-02-14 03:30:00
BTCUSDT,48580.47,49010.92,45570.79,47911.1,79398.156784,2021-02-15 03:30:00
BTCUSDT,47911.1,50689.18,47003.62,49133.45,88813.266298,2021-02-16 03:30:00
BTCUSDT,49133.45,52618.74,48947.0,52119.71,85743.637818,2021-02-17 03:30:00
BTCUSDT,52117.67,52530.0,50901.9,51552.6,60758.046954,2021-02-18 03:30:00
BTCUSDT,51552.61,56368.0,50710.2,55906.0,79659.77802,2021-02-19 03:30:00
BTCUSDT,55906.0,57700.46,53863.93,55841.19,80948.205314,2021-02-20 03:30:00
BTCUSDT,55841.19,58352.8,55477.59,57408.57,58166.708511,2021-02-21 03:30:00
BTCUSDT,57412.35,57508.47,47622.0,54087.67,134019.434944,2021-02-22 03:30:00
BTCUSDT,54087.67,54183.59,44892.56,48891.0,169375.025051,2021-02-23 03:30:00
BTCUSDT,48891.0,51374.99,46988.69,49676.2,91881.209252,2021-02-24 03:30:00
BTCUSDT,49676.21,52041.73,46674.34,47073.73,83310.673121,2021-02-25 03:30:00
BTCUSDT,47073.73,48424.11,44106.78,46276.87,109423.200663,2021-02-26 03:30:00
BTCUSDT,46276.88,48394.0,45000.0,46106.43,66060.834292,2021-02-27 03:30:00
BTCUSDT,46103.67,46638.46,43000.0,45135.66,83055.369042,2021-02-28 03:30:00
BTCUSDT,45134.11,49790.0,44950.53,49587.03,85086.111648,2021-03-01 03:30:00
BTCUSDT,49595.76,50200.0,47047.6,48440.65,64221.06214,2021-03-02 03:30:00
BTCUSDT,48436.61,52640.0,48100.71,50349.37,81035.913705,2021-03-03 03:30:00
BTCUSDT,50349.37,51773.88,47500.0,48374.09,82649.716829,2021-03-04 03:30:00
BTCUSDT,48374.09,49448.93,46300.0,48751.71,78192.496372,2021-03-05 03:30:00
BTCUSDT,48746.81,49200.0,47070.0,48882.2,44399.234242,2021-03-06 03:30:00
BTCUSDT,48882.2,51450.03,48882.2,50971.75,55235.028032,2021-03-07 03:30:00
BTCUSDT,50959.11,52402.78,49274.67,52375.17,66987.359664,2021-03-08 03:30:00
BTCUSDT,52375.18,54895.0,51789.41,54884.5,71656.737076,2021-03-09 03:30:00
BTCUSDT,54874.67,57387.69,53005.0,55851.59,84749.238943,2021-03-10 03:30:00
BTCUSDT,55851.59,58150.0,54272.82,57773.16,81914.812859,2021-03-11 03:30:00
BTCUSDT,57773.15,58081.51,54962.84,57221.72,73405.406047,2021-03-12 03:30:00
BTCUSDT,57221.72,61844.0,56078.23,61188.39,83245.091346,2021-03-13 03:30:00
BTCUSDT,61188.38,61724.79,58966.78,58968.31,52601.05275,2021-03-14 03:30:00
BTCUSDT,58976.08,60633.43,54600.0,55605.2,102771.427298,2021-03-15 03:30:00
BTCUSDT,55605.2,56938.29,53271.34,56900.75,77986.694355,2021-03-16 03:30:00
BTCUSDT,56900.74,58974.73,54123.69,58912.97,70421.620841,2021-03-17 03:30:00
BTCUSDT,58912.97,60129.97,57023.0,57648.16,66580.406675,2021-03-18 03:30:00
BTCUSDT,57641.0,59468.0,56270.74,58030.01,52392.652961,2021-03-19 03:30:00
BTCUSDT,58030.01,59880.0,57820.17,58102.28,44476.941776,2021-03-20 03:30:00
BTCUSDT,58100.02,58589.1,55450.11,57351.56,48564.470274,2021-03-21 03:30:00
BTCUSDT,57351.56,58430.73,53650.0,54083.25,62581.626169,2021-03-22 04:30:00
BTCUSDT,54083.25,55830.9,53000.0,54340.89,59789.365427,2021-03-23 04:30:00
BTCUSDT,54342.8,57200.0,51700.0,52303.65,83537.465021,2021-03-24 04:30:00
BTCUSDT,52303.66,53287.0,50427.56,51293.78,87400.534538,2021-03-25 04:30:00
BTCUSDT,51293.78,55073.46,51214.6,55025.59,63813.774692,2021-03-26 04:30:00
BTCUSDT,55025.59,56700.36,53950.0,55817.14,50105.475055,2021-03-27 04:30:00
BTCUSDT,55817.14,56559.75,54691.84,55777.63,39050.387511,2021-03-28 04:30:00
BTCUSDT,55777.65,58405.82,54800.01,57635.47,67857.937398,2021-03-29 04:30:00
BTCUSDT,57635.46,59368.0,57071.35,58746.57,55122.443122,2021-03-30 04:30:00
BTCUSDT,58746.57,59800.0,56769.0,58740.55,60975.542666,2021-03-31 04:30:00
BTCUSDT,58739.46,59490.0,57935.45,58720.44,47415.61722,2021-04-01 04:30:00
BTCUSDT,58720.45,60200.0,58428.57,58950.01,47382.418781,2021-04-02 04:30:00
BTCUSDT,58950.01,59791.72,56880.0,57051.94,47409.852113,2021-04-03 04:30:00
BTCUSDT,57051.95,58492.85,56388.0,58202.01,41314.081973,2021-04-04 04:30:00
BTCUSDT,58202.01,59272.0,56777.77,59129.99,54258.01579,2021-04-05 04:30:00
BTCUSDT,59129.99,59495.24,57413.02,57991.15,54201.000727,2021-04-06 04:30:00
BTCUSDT,57990.03,58655.0,55473.0,55953.45,71228.405659,2021-04-07 04:30:00
BTCUSDT,55953.44,58153.31,55700.0,58077.52,44283.147019,2021-04-08 04:30:00
BTCUSDT,58077.52,58894.9,57654.0,58142.54,40831.884911,2021-04-09 04:30:00
BTCUSDT,58142.55,61500.0,57900.01,59769.13,69906.424117,2021-04-10 04:30:00
BTCUSDT,59769.13,60699.0,59232.52,60002.43,41156.715391,2021-04-11 04:30:00
BTCUSDT,59998.8,61300.0,59350.59,59860.0,56375.037117,2021-04-12 04:30:00
BTCUSDT,59860.01,63777.77,59805.15,63575.0,82848.688746,2021-04-13 04:30:00
BTCUSDT,63575.01,64854.0,61301.0,62959.53,82616.343993,2021-04-14 04:30:00
BTCUSDT,62959.53,63800.0,62020.0,63159.98,51649.70034,2021-04-15 04:30:00
BTCUSDT,63158.74,63520.61,60000.0,61334.8,91764.139884,2021-04-16 04:30:00
BTCUSDT,61334.81,62506.05,59580.91,60006.66,58912.256128,2021-04-17 04:30:00
BTCUSDT,60006.67,60499.0,50931.3,56150.01,124882.131824,2021-04-18 04:30:00
BTCUSDT,56150.01,57526.81,54221.58,55633.14,78229.042267,2021-04-19 04:30:00
BTCUSDT,55633.14,57076.24,53329.96,56425.0,72744.482151,2021-04-20 04:30:00
BTCUSDT,56425.0,56757.91,53536.02,53787.63,66984.756909,2021-04-21 04:30:00
BTCUSDT,53787.62,55521.48,50500.0,51690.96,104656.631337,2021-04-22 04:30:00
BTCUSDT,51690.95,52131.85,47500.0,51125.14,132230.780719,2021-04-23 04:30:00
BTCUSDT,51110.56,51166.22,48657.14,50047.84,55361.512573,2021-04-24 04:30:00
BTCUSDT,50047.84,50567.91,46930.0,49066.77,58255.645004,2021-04-25 04:30:00
BTCUSDT,49066.76,54356.62,48753.44,54001.39,86310.802124,2021-04-26 04:30:00
BTCUSDT,54001.38,55460.0,53222.0,55011.97,54064.034675,2021-04-27 04:30:00
BTCUSDT,55011.97,56428.0,53813.16,54846.22,55130.459015,2021-04-28 04:30:00
BTCUSDT,54846.23,55195.84,52330.94,53555.0,52486.019455,2021-04-29 04:30:00
BTCUSDT,53555.0,57963.0,53013.01,57694.27,68578.910045,2021-04-30 04:30:00
BTCUSDT,57697.25,58458.07,56956.14,57800.37,42600.351836,2021-05-01 04:30:00
BTCUSDT,57797.35,57911.02,56035.25,56578.21,36812.878863,2021-05-02 04:30:00
BTCUSDT,56578.21,58981.44,56435.0,57169.39,57649.931286,2021-05-03 04:30:00
BTCUSDT,57169.39,57200.0,53046.69,53200.01,85324.625903,2021-05-04 04:30:00
BTCUSDT,53205.05,58069.82,52900.0,57436.11,77263.923439,2021-05-05 04:30:00
BTCUSDT,57436.11,58360.0,55200.0,56393.68,70181.671908,2021-05-06 04:30:00
BTCUSDT,56393.68,58650.0,55241.63,57314.75,74542.747829,2021-05-07 04:30:00
BTCUSDT,57315.49,59500.0,56900.0,58862.05,69709.906028,2021-05-08 04:30:00
BTCUSDT,58866.53,59300.0,56235.66,58240.84,69806.11991,2021-05-09 04:30:00
BTCUSDT,58240.83,59500.0,53400.0,55816.14,89586.34925,2021-05-10 04:30:00
BTCUSDT,55816.14,56862.43,54370.0,56670.02,64329.54055,2021-05-11 04:30:00
BTCUSDT,56670.02,58000.01,48600.0,49631.32,99842.789836,2021-05-12 04:30:00
BTCUSDT,49537.15,51367.19,46000.0,49670.97,147332.002121,2021-05-13 04:30:00
BTCUSDT,49671.92,51483.0,48799.75,49841.45,80082.204306,2021-05-14 04:30:00
ETHUSDT,129.16,133.05,128.68,130.77,144770.52197,2020-01-01 03:30:00
ETHUSDT,130.72,130.78,126.38,127.19,213757.05806,2020-01-02 03:30:00
ETHUSDT,127.19,135.14,125.88,134.35,413055.18895,2020-01-03 03:30:00
ETHUSDT,134.37,135.85,132.5,134.2,184276.17102,2020-01-04 03:30:00
ETHUSDT,134.2,138.19,134.19,135.37,254120.45343,2020-01-05 03:30:00
ETHUSDT,135.37,144.41,134.86,144.15,408020.27375,2020-01-06 03:30:00
ETHUSDT,144.14,145.31,138.76,142.8,447762.17281,2020-01-07 03:30:00
ETHUSDT,142.8,147.77,137.03,140.72,570465.57764,2020-01-08 03:30:00
ETHUSDT,140.76,141.5,135.3,137.74,366076.06569,2020-01-09 03:30:00
ETHUSDT,137.73,145.17,135.32,144.84,409403.59507,2020-01-10 03:30:00
ETHUSDT,144.83,148.05,142.09,142.38,368350.57939,2020-01-11 03:30:00
ETHUSDT,142.4,146.6,141.76,146.54,229541.86137,2020-01-12 03:30:00
ETHUSDT,146.56,147.0,142.27,143.58,207996.61865,2020-01-13 03:30:00
ETHUSDT,143.58,171.7,143.51,165.64,1108476.31186,2020-01-14 03:30:00
ETHUSDT,165.6,171.98,159.2,166.4,721687.80381,2020-01-15 03:30:00
ETHUSDT,166.4,167.4,157.8,164.21,456170.86719,2020-01-16 03:30:00
ETHUSDT,164.24,174.81,162.14,169.85,767180.67853,2020-01-17 03:30:00
ETHUSDT,169.92,179.5,164.92,174.14,688783.17982,2020-01-18 03:30:00
ETHUSDT,174.1,178.05,161.66,166.79,624681.28604,2020-01-19 03:30:00
ETHUSDT,166.79,169.33,161.24,166.87,358092.8841,2020-01-20 03:30:00
ETHUSDT,166.86,170.32,164.8,169.49,308007.6353,2020-01-21 03:30:00
ETHUSDT,169.48,171.47,166.03,168.07,272240.90286,2020-01-22 03:30:00
ETHUSDT,168.07,168.2,159.21,162.81,373414.34985,2020-01-23 03:30:00
ETHUSDT,162.85,164.45,155.55,162.54,430013.19902,2020-01-24 03:30:00
ETHUSDT,162.51,162.79,157.61,160.35,219921.65197,2020-01-25 03:30:00
ETHUSDT,160.36,168.08,159.41,167.86,251582.55758,2020-01-26 03:30:00
ETHUSDT,167.91,172.56,165.22,170.08,365894.81917,2020-01-27 03:30:00
ETHUSDT,170.04,176.2,170.03,175.64,473433.89609,2020-01-28 03:30:00
ETHUSDT,175.58,178.45,173.33,173.72,317382.90161,2020-01-29 03:30:00
ETHUSDT,173.68,187.0,170.93,184.69,477721.6609,2020-01-30 03:30:00
ETHUSDT,184.71,185.82,175.22,179.99,385596.53365,2020-01-31 03:30:00
ETHUSDT,179.94,184.28,179.23,183.6,259370.12902,2020-02-01 03:30:00
ETHUSDT,183.63,193.43,179.1,188.44,552621.13619,2020-02-02 03:30:00
ETHUSDT,188.48,195.19,186.62,189.69,417175.95781,2020-02-03 03:30:00
ETHUSDT,189.74,191.6,184.69,188.91,366389.69686,2020-02-04 03:30:00
ETHUSDT,188.91,207.61,188.19,203.78,550942.11417,2020-02-05 03:30:00
ETHUSDT,203.78,216.33,201.02,213.19,608240.2233,2020-02-06 03:30:00
ETHUSDT,213.16,225.0,213.14,223.33,629361.15466,2020-02-07 03:30:00
ETHUSDT,223.36,227.75,213.22,223.05,548551.87465,2020-02-08 03:30:00
ETHUSDT,223.01,230.65,222.86,228.49,350336.24399,2020-02-09 03:30:00
ETHUSDT,228.53,229.4,216.37,222.89,510415.49949,2020-02-10 03:30:00
ETHUSDT,222.89,239.15,218.17,236.69,595576.90276,2020-02-11 03:30:00
ETHUSDT,236.69,275.34,236.69,265.74,1038073.74782,2020-02-12 03:30:00
ETHUSDT,265.74,277.69,256.08,268.32,1089679.1537,2020-02-13 03:30:00
ETHUSDT,268.34,287.15,260.28,285.15,734944.32266,2020-02-14 03:30:00
ETHUSDT,285.11,288.41,261.86,264.88,860813.14274,2020-02-15 03:30:00
ETHUSDT,264.91,274.0,237.41,258.85,1110118.46395,2020-02-16 03:30:00
ETHUSDT,258.89,268.77,242.0,267.85,1110371.39094,2020-02-17 03:30:00
ETHUSDT,267.9,285.88,258.0,282.61,1115523.43992,2020-02-18 03:30:00
ETHUSDT,282.64,285.0,251.56,258.45,705973.72988,2020-02-19 03:30:00
ETHUSDT,258.44,264.33,245.34,256.96,972969.71691,2020-02-20 03:30:00
ETHUSDT,256.97,268.24,253.61,265.27,525827.8734,2020-02-21 03:30:00
ETHUSDT,265.32,266.81,256.0,261.57,313062.52133,2020-02-22 03:30:00
ETHUSDT,261.55,275.68,261.02,274.48,444740.82883,2020-02-23 03:30:00
ETHUSDT,274.5,277.2,257.09,265.52,696591.72983,2020-02-24 03:30:00
ETHUSDT,265.47,266.22,244.44,246.67,774791.01027,2020-02-25 03:30:00
ETHUSDT,246.67,250.32,215.66,223.93,1395879.41507,2020-02-26 03:30:00
ETHUSDT,223.98,238.3,210.0,227.79,1273793.11658,2020-02-27 03:30:00
ETHUSDT,227.73,234.67,214.01,226.76,1054994.92397,2020-02-28 03:30:00
ETHUSDT,226.76,233.0,217.0,217.21,546866.6851,2020-02-29 03:30:00
ETHUSDT,217.29,227.89,212.36,217.81,715016.01941,2020-03-01 03:30:00
ETHUSDT,217.81,234.4,216.07,231.97,810051.4833,2020-03-02 03:30:00
ETHUSDT,232.1,232.46,219.57,223.91,741498.54825,2020-03-03 03:30:00
ETHUSDT,223.84,228.85,220.23,224.26,443780.33772,2020-03-04 03:30:00
ETHUSDT,224.26,234.09,224.23,228.38,601479.87587,2020-03-05 03:30:00
ETHUSDT,228.38,245.16,227.33,244.88,628147.3257,2020-03-06 03:30:00
ETHUSDT,244.93,251.93,236.0,237.23,633748.89662,2020-03-07 03:30:00
ETHUSDT,237.23,237.23,195.5,199.43,1278973.53741,2020-03-08 03:30:00
ETHUSDT,199.43,208.62,190.0,202.81,1661331.83553,2020-03-09 03:30:00
ETHUSDT,202.79,206.2,195.54,200.7,1020260.107,2020-03-10 03:30:00
ETHUSDT,200.74,203.18,181.73,194.61,1079824.90167,2020-03-11 03:30:00
ETHUSDT,194.61,195.55,101.2,107.82,3814533.14046,2020-03-12 03:30:00
ETHUSDT,107.67,139.68,86.0,134.06,4663239.92861,2020-03-13 03:30:00
ETHUSDT,134.06,134.68,120.0,122.54,1237674.88642,2020-03-14 03:30:00
ETHUSDT,122.54,133.5,120.16,123.78,1312950.90137,2020-03-15 03:30:00
ETHUSDT,123.82,124.33,101.1,111.02,2442064.14448,2020-03-16 03:30:00
ETHUSDT,111.02,120.8,109.38,115.67,1295108.4848,2020-03-17 03:30:00
ETHUSDT,115.67,118.5,109.86,118.11,1201850.31275,2020-03-18 03:30:00
ETHUSDT,118.11,143.13,115.46,136.3,1801071.18816,2020-03-19 03:30:00
ETHUSDT,136.3,152.55,116.74,133.48,2504057.63799,2020-03-20 03:30:00
ETHUSDT,133.49,137.49,125.69,132.66,1231842.11121,2020-03-21 04:30:00
ETHUSDT,132.63,137.13,121.1,122.32,1055699.86532,2020-03-22 04:30:00
ETHUSDT,122.31,137.5,119.5,135.92,1436796.12449,2020-03-23 04:30:00
ETHUSDT,135.89,143.36,132.2,138.42,1244377.16334,2020-03-24 04:30:00
ETHUSDT,138.42,142.33,132.54,136.1,1034248.74369,2020-03-25 04:30:00
ETHUSDT,136.11,139.74,133.26,138.4,751060.63102,2020-03-26 04:30:00
ETHUSDT,138.4,141.27,129.68,131.33,706948.54559,2020-03-27 04:30:00
ETHUSDT,131.33,132.97,124.88,130.98,896032.10594,2020-03-28 04:30:00
ETHUSDT,130.94,131.84,123.81,124.5,543997.0,2020-03-29 04:30:00
ETHUSDT,124.47,135.42,124.06,132.06,764831.92747,2020-03-30 04:30:00
ETHUSDT,132.09,135.0,130.38,132.72,547669.27789,2020-03-31 04:30:00
ETHUSDT,132.72,136.99,128.62,135.69,680922.24747,2020-04-01 04:30:00
ETHUSDT,135.65,149.76,135.01,141.28,1138977.66114,2020-04-02 04:30:00
ETHUSDT,141.27,146.72,137.26,141.31,797546.11446,2020-04-03 04:30:00
ETHUSDT,141.3,146.28,138.88,144.1,573508.14086,2020-04-04 04:30:00
ETHUSDT,144.1,145.58,140.68,142.68,414987.45246,2020-04-05 04:30:00
ETHUSDT,142.69,172.0,142.6,171.32,1636338.7311,2020-04-06 04:30:00
ETHUSDT,171.32,176.22,162.22,164.63,1717962.82538,2020-04-07 04:30:00
ETHUSDT,164.62,174.48,163.59,173.11,1023575.92076,2020-04-08 04:30:00
ETHUSDT,173.15,173.38,165.19,169.52,719837.24423,2020-04-09 04:30:00
ETHUSDT,169.56,170.1,152.11,157.81,1314841.362,2020-04-10 04:30:00
